Rounded_Lat,Rounded_Lon,Crime_Count,Safety_Status
40.73,-73.814,23,Unsafe
40.73,-73.811,129,Unsafe
40.731,-74.007,21,Unsafe
40.731,-74.004,20,Unsafe
40.731,-74.003,13,Unsafe
40.731,-74.002,57,Unsafe
40.731,-74.001,67,Unsafe
40.731,-74.0,16,Unsafe
40.731,-73.999,231,Unsafe
40.731,-73.996,16,Unsafe
40.731,-73.995,28,Unsafe
40.731,-73.994,12,Unsafe
40.731,-73.992,82,Unsafe
40.731,-73.987,21,Unsafe
40.731,-73.985,20,Unsafe
40.731,-73.984,14,Unsafe
40.731,-73.983,66,Unsafe
40.731,-73.981,71,Unsafe
40.731,-73.956,14,Unsafe
40.731,-73.954,13,Unsafe
40.731,-73.866,15,Unsafe
40.731,-73.864,14,Unsafe
40.731,-73.86,26,Unsafe
40.731,-73.855,13,Unsafe
40.731,-73.815,16,Unsafe
40.731,-73.811,47,Unsafe
40.732,-74.004,19,Unsafe
40.732,-74.002,11,Unsafe
40.732,-74.001,279,Unsafe
40.732,-73.999,15,Unsafe
40.732,-73.996,16,Unsafe
40.732,-73.995,12,Unsafe
40.732,-73.993,17,Unsafe
40.732,-73.991,13,Unsafe
40.732,-73.99,12,Unsafe
40.732,-73.989,41,Unsafe
40.732,-73.988,12,Unsafe
40.732,-73.987,12,Unsafe
40.732,-73.985,29,Unsafe
40.732,-73.984,21,Unsafe
40.732,-73.982,97,Unsafe
40.732,-73.979,12,Unsafe
40.732,-73.961,26,Unsafe
40.732,-73.955,12,Unsafe
40.732,-73.867,15,Unsafe
40.732,-73.854,19,Unsafe
40.732,-73.85,12,Unsafe
40.732,-73.849,14,Unsafe
40.732,-73.813,74,Unsafe
40.732,-73.809,15,Unsafe
40.732,-73.807,22,Unsafe
40.733,-74.009,21,Unsafe
40.733,-74.006,22,Unsafe
40.733,-74.005,36,Unsafe
40.733,-74.004,34,Unsafe
40.733,-74.003,37,Unsafe
40.733,-74.002,42,Unsafe
40.733,-74.001,21,Unsafe
40.733,-74.0,263,Unsafe
40.733,-73.999,39,Unsafe
40.733,-73.997,13,Unsafe
40.733,-73.996,21,Unsafe
40.733,-73.994,12,Unsafe
40.733,-73.991,13,Unsafe
40.733,-73.987,40,Unsafe
40.733,-73.986,37,Unsafe
40.733,-73.981,60,Unsafe
40.733,-73.977,16,Unsafe
40.733,-73.955,15,Unsafe
40.733,-73.87,91,Unsafe
40.733,-73.864,176,Unsafe
40.733,-73.857,13,Unsafe
40.733,-73.851,12,Unsafe
40.733,-73.808,11,Unsafe
40.733,-73.738,11,Unsafe
40.733,-73.729,20,Unsafe
40.734,-74.006,73,Unsafe
40.734,-74.005,112,Unsafe
40.734,-74.004,287,Unsafe
40.734,-74.003,34,Unsafe
40.734,-74.002,40,Unsafe
40.734,-74.001,16,Unsafe
40.734,-74.0,38,Unsafe
40.734,-73.999,40,Unsafe
40.734,-73.998,15,Unsafe
40.734,-73.994,14,Unsafe
40.734,-73.993,16,Unsafe
40.734,-73.992,11,Unsafe
40.734,-73.991,35,Unsafe
40.734,-73.99,335,Unsafe
40.734,-73.989,13,Unsafe
40.734,-73.988,30,Unsafe
40.734,-73.987,50,Unsafe
40.734,-73.986,17,Unsafe
40.734,-73.982,28,Unsafe
40.734,-73.979,14,Unsafe
40.734,-73.957,17,Unsafe
40.734,-73.873,19,Unsafe
40.734,-73.871,741,Unsafe
40.734,-73.869,14,Unsafe
40.734,-73.868,143,Unsafe
40.734,-73.866,11,Unsafe
40.734,-73.865,30,Unsafe
40.734,-73.86,14,Unsafe
40.734,-73.783,51,Unsafe
40.735,-74.009,12,Unsafe
40.735,-74.006,22,Unsafe
40.735,-74.005,14,Unsafe
40.735,-74.003,12,Unsafe
40.735,-74.002,18,Unsafe
40.735,-74.001,19,Unsafe
40.735,-74.0,13,Unsafe
40.735,-73.997,11,Unsafe
40.735,-73.994,18,Unsafe
40.735,-73.993,12,Unsafe
40.735,-73.992,92,Unsafe
40.735,-73.991,184,Unsafe
40.735,-73.99,556,Unsafe
40.735,-73.988,14,Unsafe
40.735,-73.981,13,Unsafe
40.735,-73.98,17,Unsafe
40.735,-73.977,15,Unsafe
40.735,-73.975,31,Unsafe
40.735,-73.959,27,Unsafe
40.735,-73.954,12,Unsafe
40.735,-73.875,677,Unsafe
40.735,-73.862,117,Unsafe
40.735,-73.855,18,Unsafe
40.735,-73.85,16,Unsafe
40.735,-73.811,132,Unsafe
40.735,-73.809,17,Unsafe
40.735,-73.807,35,Unsafe
40.736,-74.006,13,Unsafe
40.736,-74.005,11,Unsafe
40.736,-74.003,12,Unsafe
40.736,-74.002,11,Unsafe
40.736,-74.001,14,Unsafe
40.736,-73.998,22,Unsafe
40.736,-73.996,19,Unsafe
40.736,-73.994,38,Unsafe
40.736,-73.993,67,Unsafe
40.736,-73.991,44,Unsafe
40.736,-73.989,38,Unsafe
40.736,-73.987,16,Unsafe
40.736,-73.981,18,Unsafe
40.736,-73.979,14,Unsafe
40.736,-73.977,11,Unsafe
40.736,-73.959,44,Unsafe
40.736,-73.957,30,Unsafe
40.736,-73.955,19,Unsafe
40.736,-73.954,11,Unsafe
40.736,-73.936,20,Unsafe
40.736,-73.882,14,Unsafe
40.736,-73.871,11,Unsafe
40.736,-73.858,13,Unsafe
40.736,-73.855,17,Unsafe
40.736,-73.852,14,Unsafe
40.736,-73.851,24,Unsafe
40.736,-73.85,28,Unsafe
40.736,-73.846,11,Unsafe
40.736,-73.815,84,Unsafe
40.736,-73.779,12,Unsafe
40.737,-74.008,16,Unsafe
40.737,-74.001,15,Unsafe
40.737,-73.999,16,Unsafe
40.737,-73.997,99,Unsafe
40.737,-73.995,95,Unsafe
40.737,-73.993,20,Unsafe
40.737,-73.991,18,Unsafe
40.737,-73.99,46,Unsafe
40.737,-73.989,24,Unsafe
40.737,-73.983,220,Unsafe
40.737,-73.98,107,Unsafe
40.737,-73.979,19,Unsafe
40.737,-73.955,11,Unsafe
40.737,-73.954,17,Unsafe
40.737,-73.952,25,Unsafe
40.737,-73.938,11,Unsafe
40.737,-73.935,11,Unsafe
40.737,-73.881,13,Unsafe
40.737,-73.879,11,Unsafe
40.737,-73.878,32,Unsafe
40.737,-73.865,67,Unsafe
40.737,-73.864,108,Unsafe
40.737,-73.858,12,Unsafe
40.737,-73.825,14,Unsafe
40.737,-73.813,11,Unsafe
40.738,-74.004,21,Unsafe
40.738,-74.003,23,Unsafe
40.738,-74.001,14,Unsafe
40.738,-74.0,25,Unsafe
40.738,-73.998,46,Unsafe
40.738,-73.994,12,Unsafe
40.738,-73.992,143,Unsafe
40.738,-73.991,14,Unsafe
40.738,-73.99,12,Unsafe
40.738,-73.984,12,Unsafe
40.738,-73.983,15,Unsafe
40.738,-73.982,13,Unsafe
40.738,-73.981,21,Unsafe
40.738,-73.979,22,Unsafe
40.738,-73.974,27,Unsafe
40.738,-73.921,12,Unsafe
40.738,-73.92,19,Unsafe
40.738,-73.906,11,Unsafe
40.738,-73.902,14,Unsafe
40.738,-73.884,19,Unsafe
40.738,-73.883,12,Unsafe
40.738,-73.877,19,Unsafe
40.738,-73.875,16,Unsafe
40.738,-73.863,71,Unsafe
40.738,-73.861,85,Unsafe
40.738,-73.855,11,Unsafe
40.738,-73.854,12,Unsafe
40.738,-73.852,19,Unsafe
40.738,-73.85,12,Unsafe
40.738,-73.849,14,Unsafe
40.738,-73.76,11,Unsafe
40.738,-73.734,32,Unsafe
40.738,-73.718,11,Unsafe
40.739,-74.007,16,Unsafe
40.739,-74.006,12,Unsafe
40.739,-74.005,20,Unsafe
40.739,-74.004,17,Unsafe
40.739,-74.003,22,Unsafe
40.739,-74.001,45,Unsafe
40.739,-74.0,55,Unsafe
40.739,-73.999,52,Unsafe
40.739,-73.998,21,Unsafe
40.739,-73.997,16,Unsafe
40.739,-73.994,14,Unsafe
40.739,-73.993,13,Unsafe
40.739,-73.992,33,Unsafe
40.739,-73.991,89,Unsafe
40.739,-73.988,13,Unsafe
40.739,-73.987,15,Unsafe
40.739,-73.984,40,Unsafe
40.739,-73.983,19,Unsafe
40.739,-73.982,14,Unsafe
40.739,-73.98,26,Unsafe
40.739,-73.978,15,Unsafe
40.739,-73.977,88,Unsafe
40.739,-73.961,17,Unsafe
40.739,-73.929,11,Unsafe
40.739,-73.922,12,Unsafe
40.739,-73.906,14,Unsafe
40.739,-73.894,11,Unsafe
40.739,-73.89,16,Unsafe
40.739,-73.888,17,Unsafe
40.739,-73.882,16,Unsafe
40.739,-73.878,12,Unsafe
40.739,-73.865,11,Unsafe
40.739,-73.86,21,Unsafe
40.739,-73.856,20,Unsafe
40.739,-73.853,18,Unsafe
40.739,-73.786,16,Unsafe
40.74,-74.008,11,Unsafe
40.74,-74.006,54,Unsafe
40.74,-74.005,26,Unsafe
40.74,-74.004,20,Unsafe
40.74,-74.003,113,Unsafe
40.74,-74.002,49,Unsafe
40.74,-74.001,24,Unsafe
40.74,-74.0,13,Unsafe
40.74,-73.997,11,Unsafe
40.74,-73.995,256,Unsafe
40.74,-73.993,42,Unsafe
40.74,-73.991,42,Unsafe
40.74,-73.988,11,Unsafe
40.74,-73.987,344,Unsafe
40.74,-73.986,64,Unsafe
40.74,-73.984,15,Unsafe
40.74,-73.982,19,Unsafe
40.74,-73.981,16,Unsafe
40.74,-73.979,32,Unsafe
40.74,-73.977,46,Unsafe
40.74,-73.976,37,Unsafe
40.74,-73.949,45,Unsafe
40.74,-73.92,20,Unsafe
40.74,-73.887,16,Unsafe
40.74,-73.878,248,Unsafe
40.74,-73.873,15,Unsafe
40.74,-73.858,23,Unsafe
40.74,-73.856,12,Unsafe
40.74,-73.854,16,Unsafe
40.74,-73.853,15,Unsafe
40.74,-73.852,15,Unsafe
40.74,-73.851,19,Unsafe
40.74,-73.849,21,Unsafe
40.74,-73.845,35,Unsafe
40.74,-73.786,148,Unsafe
40.74,-73.784,20,Unsafe
40.74,-73.762,11,Unsafe
40.74,-73.701,17,Unsafe
40.741,-74.008,36,Unsafe
40.741,-74.007,14,Unsafe
40.741,-74.006,62,Unsafe
40.741,-74.005,16,Unsafe
40.741,-74.002,12,Unsafe
40.741,-74.0,15,Unsafe
40.741,-73.998,23,Unsafe
40.741,-73.994,13,Unsafe
40.741,-73.992,24,Unsafe
40.741,-73.99,21,Unsafe
40.741,-73.989,20,Unsafe
40.741,-73.988,11,Unsafe
40.741,-73.987,14,Unsafe
40.741,-73.985,22,Unsafe
40.741,-73.983,13,Unsafe
40.741,-73.982,23,Unsafe
40.741,-73.98,64,Unsafe
40.741,-73.979,24,Unsafe
40.741,-73.978,160,Unsafe
40.741,-73.976,12,Unsafe
40.741,-73.974,34,Unsafe
40.741,-73.952,20,Unsafe
40.741,-73.903,17,Unsafe
40.741,-73.9,20,Unsafe
40.741,-73.884,31,Unsafe
40.741,-73.882,11,Unsafe
40.741,-73.88,13,Unsafe
40.741,-73.875,18,Unsafe
40.741,-73.859,21,Unsafe
40.741,-73.857,12,Unsafe
40.741,-73.785,16,Unsafe
40.741,-73.759,17,Unsafe
40.741,-73.733,24,Unsafe
40.742,-74.006,12,Unsafe
40.742,-74.005,28,Unsafe
40.742,-74.003,63,Unsafe
40.742,-74.001,19,Unsafe
40.742,-73.999,35,Unsafe
40.742,-73.997,13,Unsafe
40.742,-73.996,47,Unsafe
40.742,-73.994,34,Unsafe
40.742,-73.992,17,Unsafe
40.742,-73.991,83,Unsafe
40.742,-73.99,19,Unsafe
40.742,-73.989,20,Unsafe
40.742,-73.987,17,Unsafe
40.742,-73.983,11,Unsafe
40.742,-73.982,12,Unsafe
40.742,-73.981,39,Unsafe
40.742,-73.977,11,Unsafe
40.742,-73.975,17,Unsafe
40.742,-73.96,17,Unsafe
40.742,-73.959,29,Unsafe
40.742,-73.954,13,Unsafe
40.742,-73.953,12,Unsafe
40.742,-73.948,11,Unsafe
40.742,-73.934,11,Unsafe
40.742,-73.921,17,Unsafe
40.742,-73.919,12,Unsafe
40.742,-73.911,23,Unsafe
40.742,-73.906,11,Unsafe
40.742,-73.905,14,Unsafe
40.742,-73.884,12,Unsafe
40.742,-73.881,69,Unsafe
40.742,-73.88,11,Unsafe
40.742,-73.879,12,Unsafe
40.742,-73.873,15,Unsafe
40.742,-73.869,12,Unsafe
40.742,-73.866,14,Unsafe
40.742,-73.862,15,Unsafe
40.742,-73.86,13,Unsafe
40.742,-73.859,13,Unsafe
40.742,-73.856,14,Unsafe
40.742,-73.855,12,Unsafe
40.742,-73.854,21,Unsafe
40.742,-73.852,13,Unsafe
40.743,-74.006,15,Unsafe
40.743,-74.005,64,Unsafe
40.743,-74.004,24,Unsafe
40.743,-74.002,27,Unsafe
40.743,-74.0,37,Unsafe
40.743,-73.998,146,Unsafe
40.743,-73.997,12,Unsafe
40.743,-73.993,121,Unsafe
40.743,-73.991,15,Unsafe
40.743,-73.989,15,Unsafe
40.743,-73.984,155,Unsafe
40.743,-73.982,11,Unsafe
40.743,-73.979,11,Unsafe
40.743,-73.977,17,Unsafe
40.743,-73.956,188,Unsafe
40.743,-73.955,11,Unsafe
40.743,-73.954,27,Unsafe
40.743,-73.942,40,Unsafe
40.743,-73.925,19,Unsafe
40.743,-73.924,27,Unsafe
40.743,-73.92,21,Unsafe
40.743,-73.919,48,Unsafe
40.743,-73.918,17,Unsafe
40.743,-73.915,13,Unsafe
40.743,-73.885,33,Unsafe
40.743,-73.883,12,Unsafe
40.743,-73.882,12,Unsafe
40.743,-73.881,16,Unsafe
40.743,-73.876,17,Unsafe
40.743,-73.874,388,Unsafe
40.743,-73.863,35,Unsafe
40.743,-73.861,15,Unsafe
40.743,-73.858,33,Unsafe
40.743,-73.856,28,Unsafe
40.743,-73.855,12,Unsafe
40.744,-74.007,28,Unsafe
40.744,-74.005,18,Unsafe
40.744,-74.001,16,Unsafe
40.744,-74.0,20,Unsafe
40.744,-73.999,30,Unsafe
40.744,-73.998,16,Unsafe
40.744,-73.996,15,Unsafe
40.744,-73.995,11,Unsafe
40.744,-73.994,64,Unsafe
40.744,-73.992,43,Unsafe
40.744,-73.991,19,Unsafe
40.744,-73.99,15,Unsafe
40.744,-73.989,20,Unsafe
40.744,-73.988,20,Unsafe
40.744,-73.986,74,Unsafe
40.744,-73.985,15,Unsafe
40.744,-73.984,43,Unsafe
40.744,-73.983,16,Unsafe
40.744,-73.982,13,Unsafe
40.744,-73.981,37,Unsafe
40.744,-73.98,14,Unsafe
40.744,-73.978,20,Unsafe
40.744,-73.975,16,Unsafe
40.744,-73.974,32,Unsafe
40.744,-73.973,25,Unsafe
40.744,-73.959,32,Unsafe
40.744,-73.928,13,Unsafe
40.744,-73.927,15,Unsafe
40.744,-73.926,17,Unsafe
40.744,-73.924,29,Unsafe
40.744,-73.923,169,Unsafe
40.744,-73.922,35,Unsafe
40.744,-73.92,17,Unsafe
40.744,-73.919,15,Unsafe
40.744,-73.914,70,Unsafe
40.744,-73.912,27,Unsafe
40.744,-73.894,11,Unsafe
40.744,-73.892,13,Unsafe
40.744,-73.886,41,Unsafe
40.744,-73.884,28,Unsafe
40.744,-73.879,22,Unsafe
40.744,-73.874,11,Unsafe
40.744,-73.871,16,Unsafe
40.744,-73.869,22,Unsafe
40.744,-73.865,15,Unsafe
40.744,-73.862,21,Unsafe
40.744,-73.859,21,Unsafe
40.744,-73.857,18,Unsafe
40.744,-73.855,11,Unsafe
40.744,-73.853,15,Unsafe
40.744,-73.832,14,Unsafe
40.744,-73.776,13,Unsafe
40.745,-74.005,54,Unsafe
40.745,-74.001,29,Unsafe
40.745,-74.0,17,Unsafe
40.745,-73.999,23,Unsafe
40.745,-73.998,35,Unsafe
40.745,-73.997,82,Unsafe
40.745,-73.995,21,Unsafe
40.745,-73.993,196,Unsafe
40.745,-73.991,35,Unsafe
40.745,-73.99,27,Unsafe
40.745,-73.989,33,Unsafe
40.745,-73.987,16,Unsafe
40.745,-73.984,11,Unsafe
40.745,-73.983,14,Unsafe
40.745,-73.981,16,Unsafe
40.745,-73.979,27,Unsafe
40.745,-73.977,39,Unsafe
40.745,-73.976,19,Unsafe
40.745,-73.973,12,Unsafe
40.745,-73.957,26,Unsafe
40.745,-73.947,12,Unsafe
40.745,-73.937,12,Unsafe
40.745,-73.935,16,Unsafe
40.745,-73.932,16,Unsafe
40.745,-73.925,17,Unsafe
40.745,-73.924,19,Unsafe
40.745,-73.92,11,Unsafe
40.745,-73.914,23,Unsafe
40.745,-73.912,18,Unsafe
40.745,-73.911,14,Unsafe
40.745,-73.909,12,Unsafe
40.745,-73.903,159,Unsafe
40.745,-73.9,20,Unsafe
40.745,-73.896,19,Unsafe
40.745,-73.893,22,Unsafe
40.745,-73.884,18,Unsafe
40.745,-73.878,18,Unsafe
40.745,-73.877,18,Unsafe
40.745,-73.875,11,Unsafe
40.745,-73.87,39,Unsafe
40.745,-73.868,12,Unsafe
40.745,-73.858,27,Unsafe
40.745,-73.854,12,Unsafe
40.745,-73.727,14,Unsafe
40.745,-73.715,55,Unsafe
40.746,-74.008,12,Unsafe
40.746,-74.0,41,Unsafe
40.746,-73.998,12,Unsafe
40.746,-73.992,27,Unsafe
40.746,-73.991,37,Unsafe
40.746,-73.99,18,Unsafe
40.746,-73.989,42,Unsafe
40.746,-73.987,18,Unsafe
40.746,-73.986,12,Unsafe
40.746,-73.985,25,Unsafe
40.746,-73.984,18,Unsafe
40.746,-73.982,56,Unsafe
40.746,-73.979,24,Unsafe
40.746,-73.978,18,Unsafe
40.746,-73.957,20,Unsafe
40.746,-73.956,125,Unsafe
40.746,-73.946,32,Unsafe
40.746,-73.944,15,Unsafe
40.746,-73.934,22,Unsafe
40.746,-73.919,11,Unsafe
40.746,-73.904,21,Unsafe
40.746,-73.903,46,Unsafe
40.746,-73.902,16,Unsafe
40.746,-73.901,11,Unsafe
40.746,-73.898,11,Unsafe
40.746,-73.896,29,Unsafe
40.746,-73.895,11,Unsafe
40.746,-73.891,20,Unsafe
40.746,-73.89,23,Unsafe
40.746,-73.889,30,Unsafe
40.746,-73.888,12,Unsafe
40.746,-73.886,22,Unsafe
40.746,-73.885,24,Unsafe
40.746,-73.884,38,Unsafe
40.746,-73.883,22,Unsafe
40.746,-73.882,29,Unsafe
40.746,-73.879,12,Unsafe
40.746,-73.876,22,Unsafe
40.746,-73.874,31,Unsafe
40.746,-73.868,19,Unsafe
40.746,-73.866,14,Unsafe
40.746,-73.865,13,Unsafe
40.746,-73.864,14,Unsafe
40.746,-73.853,19,Unsafe
40.746,-73.83,11,Unsafe
40.746,-73.826,11,Unsafe
40.747,-74.003,15,Unsafe
40.747,-74.001,16,Unsafe
40.747,-73.997,15,Unsafe
40.747,-73.996,18,Unsafe
40.747,-73.995,13,Unsafe
40.747,-73.994,18,Unsafe
40.747,-73.993,21,Unsafe
40.747,-73.992,48,Unsafe
40.747,-73.991,17,Unsafe
40.747,-73.99,21,Unsafe
40.747,-73.987,39,Unsafe
40.747,-73.986,14,Unsafe
40.747,-73.985,36,Unsafe
40.747,-73.984,16,Unsafe
40.747,-73.983,21,Unsafe
40.747,-73.982,118,Unsafe
40.747,-73.981,23,Unsafe
40.747,-73.978,15,Unsafe
40.747,-73.977,14,Unsafe
40.747,-73.976,16,Unsafe
40.747,-73.973,11,Unsafe
40.747,-73.972,149,Unsafe
40.747,-73.956,19,Unsafe
40.747,-73.943,139,Unsafe
40.747,-73.942,26,Unsafe
40.747,-73.941,15,Unsafe
40.747,-73.913,22,Unsafe
40.747,-73.907,12,Unsafe
40.747,-73.898,19,Unsafe
40.747,-73.894,27,Unsafe
40.747,-73.893,25,Unsafe
40.747,-73.892,244,Unsafe
40.747,-73.891,192,Unsafe
40.747,-73.89,83,Unsafe
40.747,-73.889,85,Unsafe
40.747,-73.888,62,Unsafe
40.747,-73.887,107,Unsafe
40.747,-73.886,81,Unsafe
40.747,-73.885,66,Unsafe
40.747,-73.884,190,Unsafe
40.747,-73.883,18,Unsafe
40.747,-73.881,11,Unsafe
40.747,-73.878,31,Unsafe
40.747,-73.877,17,Unsafe
40.747,-73.876,17,Unsafe
40.747,-73.873,22,Unsafe
40.747,-73.872,13,Unsafe
40.747,-73.87,16,Unsafe
40.747,-73.868,24,Unsafe
40.747,-73.864,17,Unsafe
40.747,-73.862,11,Unsafe
40.747,-73.861,15,Unsafe
40.747,-73.86,11,Unsafe
40.747,-73.858,11,Unsafe
40.747,-73.856,13,Unsafe
40.747,-73.854,11,Unsafe
40.747,-73.853,86,Unsafe
40.747,-73.829,11,Unsafe
40.747,-73.826,27,Unsafe
40.748,-74.006,28,Unsafe
40.748,-74.002,91,Unsafe
40.748,-73.996,14,Unsafe
40.748,-73.995,32,Unsafe
40.748,-73.994,38,Unsafe
40.748,-73.993,44,Unsafe
40.748,-73.991,60,Unsafe
40.748,-73.989,156,Unsafe
40.748,-73.988,126,Unsafe
40.748,-73.987,133,Unsafe
40.748,-73.985,49,Unsafe
40.748,-73.983,12,Unsafe
40.748,-73.975,22,Unsafe
40.748,-73.956,18,Unsafe
40.748,-73.948,12,Unsafe
40.748,-73.947,25,Unsafe
40.748,-73.943,36,Unsafe
40.748,-73.904,11,Unsafe
40.748,-73.898,16,Unsafe
40.748,-73.897,15,Unsafe
40.748,-73.894,13,Unsafe
40.748,-73.893,15,Unsafe
40.748,-73.892,24,Unsafe
40.748,-73.89,12,Unsafe
40.748,-73.889,11,Unsafe
40.748,-73.888,15,Unsafe
40.748,-73.887,24,Unsafe
40.748,-73.886,17,Unsafe
40.748,-73.885,33,Unsafe
40.748,-73.884,145,Unsafe
40.748,-73.883,84,Unsafe
40.748,-73.882,28,Unsafe
40.748,-73.881,35,Unsafe
40.748,-73.88,42,Unsafe
40.748,-73.879,43,Unsafe
40.748,-73.878,60,Unsafe
40.748,-73.877,65,Unsafe
40.748,-73.876,118,Unsafe
40.748,-73.875,28,Unsafe
40.748,-73.871,11,Unsafe
40.748,-73.87,21,Unsafe
40.748,-73.869,17,Unsafe
40.748,-73.868,16,Unsafe
40.748,-73.867,12,Unsafe
40.748,-73.866,13,Unsafe
40.748,-73.865,12,Unsafe
40.748,-73.863,29,Unsafe
40.748,-73.862,13,Unsafe
40.748,-73.861,17,Unsafe
40.748,-73.859,23,Unsafe
40.748,-73.854,20,Unsafe
40.748,-73.756,19,Unsafe
40.749,-74.003,14,Unsafe
40.749,-74.002,47,Unsafe
40.749,-73.997,13,Unsafe
40.749,-73.996,21,Unsafe
40.749,-73.994,27,Unsafe
40.749,-73.992,490,Unsafe
40.749,-73.989,26,Unsafe
40.749,-73.988,74,Unsafe
40.749,-73.986,103,Unsafe
40.749,-73.984,29,Unsafe
40.749,-73.983,11,Unsafe
40.749,-73.976,20,Unsafe
40.749,-73.97,12,Unsafe
40.749,-73.941,14,Unsafe
40.749,-73.939,20,Unsafe
40.749,-73.938,43,Unsafe
40.749,-73.937,71,Unsafe
40.749,-73.912,31,Unsafe
40.749,-73.899,12,Unsafe
40.749,-73.898,14,Unsafe
40.749,-73.893,13,Unsafe
40.749,-73.892,91,Unsafe
40.749,-73.889,18,Unsafe
40.749,-73.885,39,Unsafe
40.749,-73.884,264,Unsafe
40.749,-73.879,41,Unsafe
40.749,-73.878,19,Unsafe
40.749,-73.877,31,Unsafe
40.749,-73.876,20,Unsafe
40.749,-73.875,56,Unsafe
40.749,-73.874,34,Unsafe
40.749,-73.873,15,Unsafe
40.749,-73.872,31,Unsafe
40.749,-73.871,46,Unsafe
40.749,-73.87,70,Unsafe
40.749,-73.869,183,Unsafe
40.749,-73.868,34,Unsafe
40.749,-73.867,15,Unsafe
40.749,-73.864,11,Unsafe
40.749,-73.863,71,Unsafe
40.749,-73.861,55,Unsafe
40.749,-73.86,21,Unsafe
40.749,-73.858,12,Unsafe
40.749,-73.856,23,Unsafe
40.749,-73.853,14,Unsafe
40.749,-73.757,11,Unsafe
40.75,-74.003,29,Unsafe
40.75,-74.001,18,Unsafe
40.75,-73.999,18,Unsafe
40.75,-73.997,38,Unsafe
40.75,-73.995,53,Unsafe
40.75,-73.992,18,Unsafe
40.75,-73.991,57,Unsafe
40.75,-73.99,13,Unsafe
40.75,-73.989,1346,Unsafe
40.75,-73.988,365,Unsafe
40.75,-73.986,24,Unsafe
40.75,-73.985,34,Unsafe
40.75,-73.983,21,Unsafe
40.75,-73.978,28,Unsafe
40.75,-73.977,17,Unsafe
40.75,-73.975,68,Unsafe
40.75,-73.973,11,Unsafe
40.75,-73.972,22,Unsafe
40.75,-73.952,11,Unsafe
40.75,-73.94,89,Unsafe
40.75,-73.939,343,Unsafe
40.75,-73.937,15,Unsafe
40.75,-73.935,36,Unsafe
40.75,-73.899,15,Unsafe
40.75,-73.894,15,Unsafe
40.75,-73.885,11,Unsafe
40.75,-73.884,23,Unsafe
40.75,-73.883,13,Unsafe
40.75,-73.882,12,Unsafe
40.75,-73.881,14,Unsafe
40.75,-73.879,16,Unsafe
40.75,-73.876,12,Unsafe
40.75,-73.875,13,Unsafe
40.75,-73.874,21,Unsafe
40.75,-73.873,14,Unsafe
40.75,-73.872,12,Unsafe
40.75,-73.871,12,Unsafe
40.75,-73.869,13,Unsafe
40.75,-73.868,20,Unsafe
40.75,-73.867,17,Unsafe
40.75,-73.865,35,Unsafe
40.75,-73.863,181,Unsafe
40.75,-73.862,116,Unsafe
40.75,-73.86,37,Unsafe
40.75,-73.858,13,Unsafe
40.75,-73.857,14,Unsafe
40.75,-73.855,13,Unsafe
40.75,-73.823,18,Unsafe
40.75,-73.819,12,Unsafe
40.751,-74.003,31,Unsafe
40.751,-74.002,16,Unsafe
40.751,-73.998,25,Unsafe
40.751,-73.996,20,Unsafe
40.751,-73.994,23,Unsafe
40.751,-73.991,171,Unsafe
40.751,-73.99,16,Unsafe
40.751,-73.988,47,Unsafe
40.751,-73.987,26,Unsafe
40.751,-73.985,36,Unsafe
40.751,-73.983,19,Unsafe
40.751,-73.981,14,Unsafe
40.751,-73.979,17,Unsafe
40.751,-73.976,220,Unsafe
40.751,-73.975,26,Unsafe
40.751,-73.974,25,Unsafe
40.751,-73.971,12,Unsafe
40.751,-73.97,17,Unsafe
40.751,-73.945,11,Unsafe
40.751,-73.941,13,Unsafe
40.751,-73.938,11,Unsafe
40.751,-73.937,33,Unsafe
40.751,-73.897,18,Unsafe
40.751,-73.892,15,Unsafe
40.751,-73.891,13,Unsafe
40.751,-73.885,13,Unsafe
40.751,-73.884,18,Unsafe
40.751,-73.883,27,Unsafe
40.751,-73.882,14,Unsafe
40.751,-73.879,11,Unsafe
40.751,-73.875,30,Unsafe
40.751,-73.874,13,Unsafe
40.751,-73.873,35,Unsafe
40.751,-73.872,21,Unsafe
40.751,-73.87,175,Unsafe
40.751,-73.869,22,Unsafe
40.751,-73.863,23,Unsafe
40.751,-73.862,35,Unsafe
40.751,-73.861,16,Unsafe
40.751,-73.859,32,Unsafe
40.751,-73.857,28,Unsafe
40.751,-73.854,21,Unsafe
40.751,-73.824,15,Unsafe
40.751,-73.822,29,Unsafe
40.752,-74.004,12,Unsafe
40.752,-74.003,24,Unsafe
40.752,-74.001,13,Unsafe
40.752,-73.999,24,Unsafe
40.752,-73.995,18,Unsafe
40.752,-73.994,39,Unsafe
40.752,-73.993,212,Unsafe
40.752,-73.992,113,Unsafe
40.752,-73.99,37,Unsafe
40.752,-73.989,17,Unsafe
40.752,-73.988,11,Unsafe
40.752,-73.986,15,Unsafe
40.752,-73.984,52,Unsafe
40.752,-73.982,35,Unsafe
40.752,-73.981,12,Unsafe
40.752,-73.98,67,Unsafe
40.752,-73.978,29,Unsafe
40.752,-73.977,323,Unsafe
40.752,-73.976,11,Unsafe
40.752,-73.975,22,Unsafe
40.752,-73.974,32,Unsafe
40.752,-73.973,123,Unsafe
40.752,-73.972,13,Unsafe
